date,scientific_name,common_name,zone,site,plot,pit,spp,sex,rcap,toe_num,sv_length,total_length,weight,tail,pc
11/5/93,uta stansburiana,side-blotched lizard,t,east,b,3,utst,m,n,2322,50,135,5,w,0
11/5/93,uta stansburiana,side-blotched lizard,t,east,b,9,utst,m,n,2321,46,131,5,w,0
11/5/93,uta stansburiana,side-blotched lizard,t,east,b,11,utst,f,n,2320,45,113,3,w,0
11/12/93,uta stansburiana,side-blotched lizard,c,cali,a,16,utst,m,n,2404,45,103,3,w,0
11/12/93,uta stansburiana,side-blotched lizard,c,grav,d,1,utst,m,n,2405,57,147,5,w,0
11/12/93,uta stansburiana,side-blotched lizard,c,grav,d,9,utst,m,n,2410,42,103,2,w,0
11/12/93,uta stansburiana,side-blotched lizard,c,sand,b,13,utst,m,n,2403,37,97,2,w,0
11/12/93,uta stansburiana,side-blotched lizard,c,sand,b,14,utst,f,n,2402,42,111,2,w,0
11/12/93,uta stansburiana,side-blotched lizard,g,ibpe,c,5,utst,f,n,2401,42,111,3,w,0
11/12/93,uta stansburiana,side-blotched lizard,g,ibpe,c,11,utst,m,n,2400,48,55,2,b,0
11/12/93,uta stansburiana,side-blotched lizard,g,ibpe,c,13,utst,m,n,2356,32,91,2,w,1
11/12/93,uta stansburiana,side-blotched lizard,m,well,b,2,utst,f,n,2354,40,118,3,w,0
11/12/93,uta stansburiana,side-blotched lizard,m,well,b,2,utst,f,n,2355,27,72,1,w,0
11/12/93,uta stansburiana,side-blotched lizard,m,well,b,3,utst,m,n,2353,44,62,2,b,0
11/12/93,uta stansburiana,side-blotched lizard,m,well,b,4,utst,m,n,2352,32,8,1,w,0
11/12/93,uta stansburiana,side-blotched lizard,t,east,b,2,utst,f,n,2350,46,65,3,b,0
11/12/93,uta stansburiana,side-blotched lizard,t,east,b,4,utst,f,n,2351,46,118,4,w,0
11/12/93,uta stansburiana,side-blotched lizard,t,east,b,12,utst,m,r,1020,47,121,4,w,0
3/4/94,uta stansburiana,side-blotched lizard,c,sand,b,10,utst,f,r,3403,35,94,2,w,0
3/4/94,uta stansburiana,side-blotched lizard,g,ibpe,c,NA,utst,m,NA,2415,49,115,4,b,0
3/4/94,uta stansburiana,side-blotched lizard,m,rabb,c,5,utst,m,n,2412,45,127,4,w,0
3/4/94,uta stansburiana,side-blotched lizard,m,rabb,c,5,utst,m,n,2413,49,137,5,w,0
3/4/94,holbrookia maculata,lesser earless,m,rabb,c,6,homa,m,n,32,31,62,1,w,0
3/4/94,uta stansburiana,side-blotched lizard,m,rabb,c,16,utst,f,n,2411,35,72,2,b,0
3/11/94,uta stansburiana,side-blotched lizard,c,grav,d,2,utst,f,n,2423,45,127,2,w,0
3/11/94,uta stansburiana,side-blotched lizard,c,sand,b,11,utst,m,n,2450,52,134,5,w,1
3/11/94,uta stansburiana,side-blotched lizard,g,ibpe,c,3,utst,f,n,2422,44,125,3,w,0
3/11/94,uta stansburiana,side-blotched lizard,m,rabb,a,14,utst,f,n,2420,33,87,1,w,0
3/11/94,uta stansburiana,side-blotched lizard,m,well,b,9,utst,m,n,2421,40,111,3,w,0
5/31/94,cnemidophorus inornatus,little striped,c,grav,d,2,cnin,m,n,110,50,113,3,w,0
5/31/94,cnemidophorus tessalatus,colorado checkered,c,sand,b,2,cnte,f,n,43,92,218,28,w,0
5/31/94,cnemidophorus inornatus,little striped,g,basn,b,3,cnin,m,n,104,54,109,3,b,0
5/31/94,cnemidophorus inornatus,little striped,g,basn,b,4,cnin,m,n,105,53,117,4,b,0
5/31/94,holbrookia maculata,lesser earless,g,basn,b,14,homa,m,n,33,50,108,3,w,0
5/31/94,cnemidophorus inornatus,little striped,g,ibpe,c,NA,cnin,m,n,103,40,143,4,w,0
5/31/94,cnemidophorus inornatus,little striped,m,well,b,7,cnin,m,n,102,42,156,4,w,0
5/31/94,phrynosoma cornutum,texas horned,t,west,a,1,phco,f,n,21,81,129,30,w,0
6/3/94,uta stansburiana,side-blotched lizard,c,cali,a,3,utst,f,n,2452,47,124,5,w,0
6/3/94,uta stansburiana,side-blotched lizard,g,ibpe,c,1,utst,f,n,2451,46,118,5,w,0
6/7/94,cnemidophorus inornatus,little striped,g,basn,b,14,cnin,f,n,113,56,181,6,b,0
6/7/94,cnemidophorus inornatus,little striped,g,ibpe,c,3,cnin,f,n,112,54,152,4,b,0
6/7/94,holbrookia maculata,lesser earless,m,rabb,a,16,homa,f,n,34,59,116,8,w,0
6/7/94,cnemidophorus tessalatus,colorado checkered,t,east,b,3,cnte,f,n,44,65,215,8,w,1
6/7/94,cnemidophorus inornatus,little striped,t,west,a,10,cnin,f,n,111,50,166,3,w,0
6/10/94,uta stansburiana,side-blotched lizard,c,grav,d,5,utst,f,n,2454,45,117,3,b,1
6/10/94,cnemidophorus inornatus,little striped,g,ibpe,a,2,cnin,f,n,114,45,153,2,w,0
6/10/94,cnemidophorus inornatus,little striped,g,ibpe,c,16,cnin,f,n,115,43,126,2,w,0
6/10/94,uta stansburiana,side-blotched lizard,m,rabb,c,6,utst,f,n,2453,45,114,2,w,0
6/16/94,cnemidophorus inornatus,little striped,g,ibpe,c,15,cnin,f,n,30,49,80,2,b,0
6/16/94,cnemidophorus inornatus,little striped,t,west,a,5,cnin,f,n,103,51,172,2,w,0
8/19/94,cnemidophorus inornatus,little striped,g,basn,b,2,cnin,f,n,105,57,146,4,b,0
8/19/94,holbrookia maculata,lesser earless,g,ibpe,c,4,homa,f,n,35,53,104,3,w,0
8/19/94,cnemidophorus inornatus,little striped,g,ibpe,c,8,cnin,f,n,104,55,165,4,w,0
8/23/94,cnemidophorus inornatus,little striped,g,ibpe,a,3,cnin,f,n,120,60,193,4,w,0
11/4/94,uta stansburiana,side-blotched lizard,c,cali,a,4,utst,f,n,3300,42,106,2,b,1
11/4/94,uta stansburiana,side-blotched lizard,c,cali,a,10,utst,m,n,2505,48,126,3,w,0
11/4/94,uta stansburiana,side-blotched lizard,c,grav,c,8,utst,f,n,2511,43,118,3,w,0
11/4/94,uta stansburiana,side-blotched lizard,c,grav,c,13,utst,m,n,2510,51,138,5,w,0
11/4/94,uta stansburiana,side-blotched lizard,g,ibpe,c,1,utst,m,n,2503,42,121,3,w,0
11/4/94,uta stansburiana,side-blotched lizard,g,ibpe,c,2,utst,m,n,2504,38,96,2,b,0
11/4/94,uta stansburiana,side-blotched lizard,g,ibpe,c,7,utst,f,n,2501,40,109,3,w,0
11/4/94,uta stansburiana,side-blotched lizard,g,ibpe,c,8,utst,m,n,2502,42,115,3,w,0
11/4/94,uta stansburiana,side-blotched lizard,m,rabb,a,2,utst,m,n,2455,45,126,3,w,0
11/4/94,uta stansburiana,side-blotched lizard,m,well,b,3,utst,m,n,2500,38,111,2,w,0
11/11/94,uta stansburiana,side-blotched lizard,c,cali,a,7,utst,f,n,2544,40,109,3,w,0
11/11/94,uta stansburiana,side-blotched lizard,c,cali,a,9,utst,f,n,2543,36,85,3,b,0
11/11/94,uta stansburiana,side-blotched lizard,c,sand,b,5,utst,m,n,2541,33,92,3,w,0
11/11/94,uta stansburiana,side-blotched lizard,c,sand,b,11,utst,m,n,2542,36,91,2,w,0
11/11/94,uta stansburiana,side-blotched lizard,g,ibpe,a,7,utst,m,n,2522,40,81,2,b,0
11/11/94,uta stansburiana,side-blotched lizard,g,ibpe,a,10,utst,m,n,2530,39,111,4,w,0
11/11/94,uta stansburiana,side-blotched lizard,g,ibpe,a,15,utst,f,n,2523,45,110,3,b,0
11/11/94,uta stansburiana,side-blotched lizard,g,ibpe,a,15,utst,m,n,2525,43,80,4,b,0
11/11/94,uta stansburiana,side-blotched lizard,g,ibpe,a,16,utst,f,n,2524,39,90,2,b,0
11/11/94,uta stansburiana,side-blotched lizard,g,ibpe,c,5,utst,f,n,2531,37,103,2,w,0
11/11/94,uta stansburiana,side-blotched lizard,g,ibpe,c,6,utst,f,n,2532,38,100,2,w,0
11/11/94,uta stansburiana,side-blotched lizard,g,ibpe,c,9,utst,f,n,2533,37,94,4,w,0
11/11/94,uta stansburiana,side-blotched lizard,g,ibpe,c,9,utst,f,n,2534,39,104,4,w,0
11/11/94,uta stansburiana,side-blotched lizard,g,ibpe,c,10,utst,m,n,2535,46,125,6,w,0
11/11/94,uta stansburiana,side-blotched lizard,g,ibpe,c,11,utst,f,n,2540,45,112,5,b,0
11/11/94,uta stansburiana,side-blotched lizard,m,rabb,a,6,utst,f,n,2515,36,99,2,w,0
11/11/94,sceloporus undulatus,eastern fence,m,rabb,c,10,scun,f,n,34,38,110,3,w,1
11/11/94,uta stansburiana,side-blotched lizard,m,well,b,7,utst,f,n,2520,34,95,2,w,0
11/11/94,uta stansburiana,side-blotched lizard,m,well,b,9,utst,f,n,2521,37,90,3,b,0
11/11/94,uta stansburiana,side-blotched lizard,t,east,b,4,utst,f,n,2512,50,136,6,w,0
11/11/94,uta stansburiana,side-blotched lizard,t,east,b,9,utst,f,n,2513,43,116,4,w,0
11/11/94,uta stansburiana,side-blotched lizard,t,east,b,9,utst,f,n,2514,43,117,3,w,0
3/16/95,uta stansburiana,side-blotched lizard,c,sand,b,1,utst,f,n,8,42,101,3,w,0
3/16/95,uta stansburiana,side-blotched lizard,c,sand,b,4,utst,m,n,7,44,123,4,w,0
3/16/95,cnemidophorus inornatus,little striped,g,basn,b,4,cnin,f,n,1,38,130,2,w,0
3/16/95,uta stansburiana,side-blotched lizard,m,nort,c,5,utst,m,n,4,44,124,4,w,0
3/16/95,uta stansburiana,side-blotched lizard,m,rabb,a,2,utst,m,n,5,46,107,4,b,0
3/16/95,uta stansburiana,side-blotched lizard,m,well,b,13,utst,f,n,6,38,103,3,w,0
3/16/95,uta stansburiana,side-blotched lizard,t,east,b,4,utst,m,n,3,46,133,5,w,0
3/16/95,uta stansburiana,side-blotched lizard,t,west,a,12,utst,m,n,2,50,137,4,w,0
6/2/95,cnemidophorus inornatus,little striped,g,basn,b,8,cnin,f,n,2,57,178,5,w,0
6/2/95,uta stansburiana,side-blotched lizard,g,ibpe,c,6,utst,f,n,1,46,117,3,w,0
6/2/95,sceloporus undulatus,eastern fence,m,rabb,a,10,scun,f,n,1,53,113,5,w,0
6/2/95,cnemidophorus inornatus,little striped,t,west,a,1,cnin,f,n,1,49,165,4,w,0
6/6/95,uta stansburiana,side-blotched lizard,c,cali,a,2,utst,f,n,2,51,125,4,w,0
6/6/95,uta stansburiana,side-blotched lizard,c,cali,a,16,utst,f,n,3,52,131,4,w,1
6/6/95,cnemidophorus tigrisatus,western whiptail,g,basn,b,3,cnti,m,n,2,65,197,9,b,0
6/6/95,cnemidophorus inornatus,little striped,g,basn,b,7,cnin,f,n,6,52,172,4,w,0
6/6/95,cnemidophorus inornatus,little striped,g,ibpe,c,3,cnin,f,n,5,57,175,4,w,0
6/6/95,cnemidophorus inornatus,little striped,g,ibpe,c,16,cnin,m,n,3,56,92,4,b,0
6/6/95,cnemidophorus inornatus,little striped,g,ibpe,c,16,cnin,f,n,4,61,184,3,w,1
6/6/95,cnemidophorus tigrisatus,western whiptail,t,west,a,2,cnti,m,n,1,69,262,10,w,0
6/9/95,cnemidophorus inornatus,little striped,g,basn,b,5,cnin,m,n,8,51,174,4,w,0
6/9/95,cnemidophorus inornatus,little striped,g,ibpe,c,6,cnin,m,n,7,57,168,4,w,0
6/9/95,uta stansburiana,side-blotched lizard,m,well,b,4,utst,f,n,5,47,122,3,w,1
6/9/95,uta stansburiana,side-blotched lizard,m,well,b,15,utst,f,n,4,42,112,2,w,0
8/8/95,uta stansburiana,side-blotched lizard,c,sand,b,10,utst,m,n,13,37,86,1,w,0
8/8/95,uta stansburiana,side-blotched lizard,c,sand,b,12,utst,f,n,14,34,79,1,w,0
8/8/95,uta stansburiana,side-blotched lizard,g,basn,b,8,utst,m,n,12,30,81,1,w,1
8/8/95,uta stansburiana,side-blotched lizard,g,ibpe,c,7,utst,f,n,10,28,78,1,w,0
8/8/95,uta stansburiana,side-blotched lizard,g,ibpe,c,8,utst,f,n,11,27,70,1,w,0
8/8/95,uta stansburiana,side-blotched lizard,g,ibpe,c,10,utst,m,n,9,26,74,1,w,0
8/8/95,uta stansburiana,side-blotched lizard,g,ibpe,c,13,utst,m,n,8,32,72,1,w,1
8/8/95,uta stansburiana,side-blotched lizard,m,rabb,a,15,utst,j,n,4,28,74,1,w,0
8/8/95,uta stansburiana,side-blotched lizard,m,well,b,4,utst,m,n,5,33,90,1,w,0
8/8/95,uta stansburiana,side-blotched lizard,m,well,b,4,utst,m,n,6,31,88,1,w,0
8/8/95,uta stansburiana,side-blotched lizard,m,well,b,4,utst,f,n,7,28,76,1,w,0
8/8/95,uta stansburiana,side-blotched lizard,t,east,b,2,utst,j,n,3,34,93,1,w,0
8/8/95,uta stansburiana,side-blotched lizard,t,east,b,10,utst,f,n,2,48,126,4,w,0
8/8/95,uta stansburiana,side-blotched lizard,t,west,a,12,utst,j,n,1,23,75,1,w,1
8/11/95,uta stansburiana,side-blotched lizard,c,cali,a,2,utst,m,n,25,30,82,1,w,0
8/11/95,uta stansburiana,side-blotched lizard,c,cali,a,14,utst,m,n,26,35,67,1,w,0
8/11/95,uta stansburiana,side-blotched lizard,c,sand,b,3,utst,m,n,24,36,70,1,b,0
8/11/95,uta stansburiana,side-blotched lizard,g,ibpe,c,3,utst,f,n,23,32,84,1,w,0
8/11/95,uta stansburiana,side-blotched lizard,g,ibpe,c,8,utst,m,n,21,31,83,1,w,0
8/11/95,uta stansburiana,side-blotched lizard,m,nort,c,1,utst,m,n,16,27,71,1,w,0
8/11/95,uta stansburiana,side-blotched lizard,m,rabb,a,2,utst,f,n,17,29,74,1,w,0
8/11/95,uta stansburiana,side-blotched lizard,m,rabb,a,9,utst,m,n,18,22,33,1,b,0
8/11/95,cnemidophorus tigrisatus,western whiptail,m,well,b,8,cnti,j,n,1,38,130,1,w,0
8/11/95,uta stansburiana,side-blotched lizard,m,well,b,8,utst,f,n,20,27,71,1,w,1
8/11/95,uta stansburiana,side-blotched lizard,m,well,b,10,utst,m,n,19,29,63,1,w,0
8/11/95,uta stansburiana,side-blotched lizard,t,east,b,2,utst,m,n,15,38,106,2,w,0
8/15/95,cnemidophorus tigrisatus,western whiptail,c,cali,a,7,cnti,j,n,3,39,133,1,w,0
8/15/95,uta stansburiana,side-blotched lizard,c,grav,d,10,utst,m,n,35,38,97,1,w,0
8/15/95,uta stansburiana,side-blotched lizard,c,sand,b,4,utst,f,n,34,29,41,1,b,0
8/15/95,cnemidophorus inornatus,little striped,g,basn,b,1,cnin,j,n,2,38,123,1,w,0
8/15/95,uta stansburiana,side-blotched lizard,g,ibpe,c,4,utst,m,n,33,30,38,1,b,0
8/15/95,cnemidophorus inornatus,little striped,g,ibpe,c,6,cnin,f,n,1,56,187,5,w,0
8/15/95,uta stansburiana,side-blotched lizard,g,ibpe,c,8,utst,m,n,32,29,83,1,w,0
8/15/95,cnemidophorus tigrisatus,western whiptail,g,ibpe,c,11,cnti,j,n,2,35,117,1,w,0
8/15/95,uta stansburiana,side-blotched lizard,g,ibpe,c,11,utst,f,n,31,27,61,1,b,0
8/15/95,uta stansburiana,side-blotched lizard,m,rabb,a,12,utst,m,n,27,24,65,1,w,0
8/15/95,uta stansburiana,side-blotched lizard,m,rabb,a,13,utst,m,n,28,32,86,1,w,0
8/15/95,uta stansburiana,side-blotched lizard,m,well,b,1,utst,f,n,29,22,57,1,w,0
8/15/95,uta stansburiana,side-blotched lizard,m,well,b,3,utst,m,n,30,25,48,1,b,0
11/20/95,uta stansburiana,side-blotched lizard,c,cali,a,11,utst,f,n,27,28,77,1,w,1
11/20/95,uta stansburiana,side-blotched lizard,c,grav,d,7,utst,m,n,28,51,143,5,w,0
11/20/95,uta stansburiana,side-blotched lizard,g,basn,c,9,utst,m,n,26,38,99,2,w,0
11/20/95,uta stansburiana,side-blotched lizard,g,ibpe,c,2,utst,f,n,24,44,81,3,b,1
11/20/95,uta stansburiana,side-blotched lizard,g,ibpe,c,3,utst,f,n,22,42,97,3,b,0
11/20/95,uta stansburiana,side-blotched lizard,g,ibpe,c,4,utst,m,n,21,34,92,1,w,0
11/20/95,uta stansburiana,side-blotched lizard,g,ibpe,c,4,utst,m,n,23,49,93,4,b,1
11/20/95,uta stansburiana,side-blotched lizard,g,ibpe,c,13,utst,m,n,25,46,127,4,w,0
11/20/95,uta stansburiana,side-blotched lizard,m,nort,c,3,utst,m,n,7,43,117,3,w,0
11/20/95,uta stansburiana,side-blotched lizard,m,nort,c,5,utst,m,n,6,48,118,4,w,0
11/20/95,uta stansburiana,side-blotched lizard,m,nort,c,10,utst,f,n,5,41,101,2,b,0
11/20/95,uta stansburiana,side-blotched lizard,m,rabb,a,3,utst,m,n,8,37,98,2,w,0
11/20/95,uta stansburiana,side-blotched lizard,m,rabb,a,14,utst,m,n,9,44,126,3,w,0
11/20/95,uta stansburiana,side-blotched lizard,m,well,b,2,utst,m,n,18,34,93,2,w,1
11/20/95,uta stansburiana,side-blotched lizard,m,well,b,2,utst,m,n,19,49,126,4,w,0
11/20/95,uta stansburiana,side-blotched lizard,m,well,b,4,utst,m,n,20,41,111,3,w,0
11/20/95,uta stansburiana,side-blotched lizard,m,well,b,6,utst,m,n,13,47,133,4,b,0
11/20/95,uta stansburiana,side-blotched lizard,m,well,b,7,utst,m,n,14,48,133,4,w,0
11/20/95,uta stansburiana,side-blotched lizard,m,well,b,7,utst,m,n,15,36,100,2,w,0
11/20/95,uta stansburiana,side-blotched lizard,m,well,b,8,utst,f,n,16,37,100,2,w,0
11/20/95,uta stansburiana,side-blotched lizard,m,well,b,8,utst,m,n,17,44,125,3,w,0
11/20/95,uta stansburiana,side-blotched lizard,m,well,b,11,utst,f,n,11,44,87,3,b,0
11/20/95,uta stansburiana,side-blotched lizard,m,well,b,12,utst,m,n,12,49,139,5,w,0
11/20/95,uta stansburiana,side-blotched lizard,m,well,b,15,utst,m,n,10,49,134,3,w,0
11/20/95,uta stansburiana,side-blotched lizard,t,east,b,4,utst,f,n,4,46,123,4,w,1
11/20/95,uta stansburiana,side-blotched lizard,t,east,b,10,utst,f,n,3,43,114,3,w,0
11/20/95,uta stansburiana,side-blotched lizard,t,west,a,8,utst,f,n,1,38,102,2,w,0
11/20/95,uta stansburiana,side-blotched lizard,t,west,a,12,utst,m,n,2,41,122,3,w,0
2/6/96,uta stansburiana,side-blotched lizard,g,ibpe,c,6,utst,f,n,3,29,75,1,w,0
2/6/96,uta stansburiana,side-blotched lizard,m,rabb,a,2,utst,m,n,1,25,64,1,w,0
2/6/96,uta stansburiana,side-blotched lizard,m,well,b,11,utst,m,n,2,34,91,1,w,0
2/6/96,uta stansburiana,side-blotched lizard,t,east,b,15,utst,f,n,4,46,102,4,b,1
2/6/96,holbrookia maculata,lesser earless,t,west,a,5,homa,j,n,1,26,50,1,w,1
2/6/96,uta stansburiana,side-blotched lizard,t,west,a,5,utst,f,n,5,32,70,1,b,0
3/8/96,uta stansburiana,side-blotched lizard,c,sand,b,1,utst,f,n,6,53,120,4,b,0
3/8/96,uta stansburiana,side-blotched lizard,c,sand,b,2,utst,m,n,7,53,118,6,b,0
3/8/96,uta stansburiana,side-blotched lizard,g,ibpe,c,1,utst,f,r,21,38,71,2,b,1
3/8/96,uta stansburiana,side-blotched lizard,m,nort,c,1,utst,m,n,5,48,105,3,b,1
3/8/96,uta stansburiana,side-blotched lizard,m,well,b,11,utst,m,n,4,48,137,4,w,0
3/8/96,uta stansburiana,side-blotched lizard,t,east,b,12,utst,f,n,2,42,115,2,w,0
3/8/96,uta stansburiana,side-blotched lizard,t,west,a,12,utst,m,n,1,44,125,3,w,0
3/15/96,uta stansburiana,side-blotched lizard,c,cali,a,8,utst,m,n,30,48,137,5,w,0
3/15/96,uta stansburiana,side-blotched lizard,c,cali,a,12,utst,f,n,31,42,118,3,w,0
3/15/96,uta stansburiana,side-blotched lizard,c,sand,b,1,utst,f,n,24,46,111,3,b,1
3/15/96,uta stansburiana,side-blotched lizard,c,sand,b,1,utst,m,r,6,53,120,4,b,1
3/15/96,uta stansburiana,side-blotched lizard,c,sand,b,8,utst,m,n,25,52,414,6,w,0
3/15/96,uta stansburiana,side-blotched lizard,c,sand,b,9,utst,f,n,26,47,115,4,b,1
3/15/96,uta stansburiana,side-blotched lizard,c,sand,b,10,utst,f,n,27,47,125,4,w,0
3/15/96,cnemidophorus inornatus,little striped,g,basn,b,8,cnin,j,n,23,37,117,1,w,0
3/15/96,uta stansburiana,side-blotched lizard,g,ibpe,c,3,utst,f,r,22,44,99,3,b,1
3/15/96,uta stansburiana,side-blotched lizard,g,ibpe,c,4,utst,f,n,15,43,113,3,b,1
3/15/96,cnemidophorus inornatus,little striped,g,ibpe,c,5,cnin,j,n,17,41,138,1,w,0
3/15/96,cnemidophorus inornatus,little striped,g,ibpe,c,7,cnin,j,n,16,41,142,2,w,0
3/15/96,uta stansburiana,side-blotched lizard,g,ibpe,c,11,utst,f,n,19,44,97,3,b,1
3/15/96,uta stansburiana,side-blotched lizard,g,ibpe,c,11,utst,f,n,20,43,99,3,b,1
3/15/96,cnemidophorus inornatus,little striped,g,ibpe,c,12,cnin,j,n,18,37,123,1,w,0
3/15/96,cnemidophorus inornatus,little striped,g,ibpe,c,15,cnin,j,n,22,42,156,2,w,0
3/15/96,cnemidophorus inornatus,little striped,g,ibpe,c,16,cnin,j,n,21,46,150,2,w,0
3/15/96,cnemidophorus inornatus,little striped,g,summ,a,12,cnin,f,n,28,33,66,1,b,1
3/15/96,uta stansburiana,side-blotched lizard,m,nort,c,9,utst,m,n,10,48,129,4,w,0
3/15/96,uta stansburiana,side-blotched lizard,m,nort,c,12,utst,f,n,9,42,115,2,w,1
3/15/96,cnemidophorus inornatus,little striped,m,rabb,a,6,cnin,j,n,11,36,122,1,w,0
3/15/96,uta stansburiana,side-blotched lizard,m,well,b,4,utst,m,n,12,44,102,3,b,1
3/15/96,uta stansburiana,side-blotched lizard,m,well,b,4,utst,f,n,13,38,105,2,w,0
3/15/96,cnemidophorus inornatus,little striped,m,well,b,5,cnin,j,n,14,44,145,2,w,0
3/15/96,uta stansburiana,side-blotched lizard,t,east,b,14,utst,m,n,8,52,138,5,b,1
6/4/96,cnemidophorus tigrisatus,western whiptail,c,sand,b,5,cnti,j,n,1,68,226,9,w,0
6/4/96,cnemidophorus inornatus,little striped,g,basn,b,3,cnin,f,n,4,50,175,4,w,0
6/4/96,cnemidophorus inornatus,little striped,g,basn,b,7,cnin,f,n,5,50,168,3,w,0
6/4/96,cnemidophorus inornatus,little striped,g,ibpe,c,6,cnin,f,n,2,53,167,4,w,0
6/4/96,cnemidophorus inornatus,little striped,g,ibpe,c,16,cnin,m,n,3,52,141,3,b,1
6/4/96,cnemidophorus inornatus,little striped,t,west,a,7,cnin,f,n,1,52,145,4,b,1
6/7/96,uta stansburiana,side-blotched lizard,m,nort,c,12,utst,f,n,2,43,89,2,b,1
6/7/96,sceloporus undulatus,eastern fence,m,rabb,a,14,scun,m,n,1,46,133,3,w,0
6/7/96,uta stansburiana,side-blotched lizard,m,well,b,1,utst,f,n,1,41,103,2,b,1
6/11/96,cnemidophorus inornatus,little striped,g,basn,b,1,cnin,m,n,8,51,183,3,w,0
6/11/96,cnemidophorus inornatus,little striped,g,basn,b,8,cnin,m,n,7,56,195,4,w,0
6/11/96,uta stansburiana,side-blotched lizard,g,ibpe,c,3,utst,f,n,3,44,118,3,w,0
6/11/96,cnemidophorus inornatus,little striped,t,west,a,11,cnin,m,n,6,55,88,4,b,1
8/9/96,uta stansburiana,side-blotched lizard,g,basn,b,2,utst,m,n,6,27,71,1,w,0
8/9/96,cnemidophorus inornatus,little striped,g,basn,b,5,cnin,f,n,1,58,193,4,w,0
8/9/96,cnemidophorus inornatus,little striped,g,ibpe,c,12,cnin,f,n,2,57,155,4,b,0
8/9/96,phrynosoma cornutum,texas horned,m,nort,c,4,phco,j,n,1,24,35,1,w,0
8/9/96,uta stansburiana,side-blotched lizard,m,nort,c,8,utst,f,n,11,44,110,1,b,1
8/9/96,uta stansburiana,side-blotched lizard,m,rabb,a,13,utst,m,n,10,29,34,1,b,0
8/9/96,uta stansburiana,side-blotched lizard,m,well,b,4,utst,f,n,9,30,79,1,w,0
8/9/96,sceloporus undulatus,eastern fence,m,well,b,6,scun,m,n,8,23,55,1,w,0
8/9/96,sceloporus undulatus,eastern fence,m,well,b,11,scun,m,n,7,26,66,1,w,0
8/9/96,sceloporus undulatus,eastern fence,t,east,b,7,scun,f,n,3,57,143,7,w,0
8/13/96,uta stansburiana,side-blotched lizard,m,rabb,a,15,utst,m,n,16,35,98,2,w,0
8/13/96,uta stansburiana,side-blotched lizard,m,well,b,2,utst,m,n,14,22,55,1,w,0
8/13/96,uta stansburiana,side-blotched lizard,m,well,b,2,utst,f,n,15,23,55,1,w,0
8/13/96,uta stansburiana,side-blotched lizard,m,well,b,12,utst,m,n,12,36,85,1,b,1
8/13/96,uta stansburiana,side-blotched lizard,m,well,b,16,utst,m,n,13,34,93,1,w,0
8/13/96,uta stansburiana,side-blotched lizard,t,east,b,5,utst,m,n,17,21,57,1,w,0
8/16/96,cnemidophorus inornatus,little striped,g,basn,b,11,cnin,j,n,3,33,98,1,w,0
8/16/96,cnemidophorus inornatus,little striped,g,basn,b,14,cnin,f,n,4,53,193,6,w,0
8/16/96,uta stansburiana,side-blotched lizard,g,ibpe,c,9,utst,m,n,18,35,93,1,w,0
8/16/96,uta stansburiana,side-blotched lizard,m,nort,c,5,utst,m,n,19,22,55,1,w,0
8/16/96,uta stansburiana,side-blotched lizard,m,nort,c,10,utst,j,n,20,24,59,1,w,0
11/15/96,uta stansburiana,side-blotched lizard,c,cali,a,2,utst,m,n,6,51,147,5,w,1
11/15/96,uta stansburiana,side-blotched lizard,c,sand,b,1,utst,f,n,1,42,108,3,w,0
11/15/96,uta stansburiana,side-blotched lizard,c,sand,b,3,utst,m,n,3,54,149,6,w,0
11/15/96,uta stansburiana,side-blotched lizard,c,sand,b,10,utst,f,n,2,32,83,1,b,0
11/15/96,uta stansburiana,side-blotched lizard,c,sand,b,11,utst,m,n,4,40,109,2,b,0
11/15/96,uta stansburiana,side-blotched lizard,c,sand,b,14,utst,m,n,5,42,117,3,w,0
11/15/96,uta stansburiana,side-blotched lizard,g,basn,b,8,utst,f,n,7,39,103,2,w,0
11/15/96,uta stansburiana,side-blotched lizard,g,ibpe,c,1,utst,m,n,8,45,128,4,b,0
11/15/96,uta stansburiana,side-blotched lizard,g,ibpe,c,5,utst,m,n,10,46,127,4,b,0
11/15/96,uta stansburiana,side-blotched lizard,g,ibpe,c,8,utst,f,n,9,36,89,1,w,0
11/15/96,uta stansburiana,side-blotched lizard,g,ibpe,c,11,utst,m,n,11,51,81,1,w,0
11/15/96,uta stansburiana,side-blotched lizard,g,ibpe,c,13,utst,m,n,12,49,126,5,b,0
11/15/96,uta stansburiana,side-blotched lizard,g,ibpe,c,13,utst,m,n,13,44,101,3,b,0
11/15/96,uta stansburiana,side-blotched lizard,g,ibpe,c,13,utst,m,n,14,46,131,4,w,0
11/15/96,uta stansburiana,side-blotched lizard,m,rabb,a,1,utst,f,n,23,38,100,1,w,0
11/15/96,sceloporus undulatus,eastern fence,m,rabb,a,4,scun,f,n,1,33,90,1,b,0
11/15/96,uta stansburiana,side-blotched lizard,m,rabb,a,13,utst,f,n,21,40,91,1,b,0
11/15/96,uta stansburiana,side-blotched lizard,m,rabb,a,13,utst,m,n,22,41,107,2,b,0
11/15/96,uta stansburiana,side-blotched lizard,m,well,b,4,utst,f,n,15,36,100,1,w,0
11/15/96,uta stansburiana,side-blotched lizard,m,well,b,5,utst,m,n,17,51,138,4,w,0
11/15/96,uta stansburiana,side-blotched lizard,m,well,b,8,utst,f,n,16,41,111,2,w,0
